Data,User_Latitude,User_Longitude,Geohash,URL,Restaurante,Nota,Tipo de comida,Distancia,Tempo Min,Tempo Max,Preco do Frete
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/bem-assado-nossa-senhora-aparecida/c48631f6-813a-48b0-93ec-152018568679,Bem Assado,4.7,Carnes,5.1,41,51,14.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/monte-seu-sushi-comida-japonesa-centro/e760fda4-d13c-4fa5-988e-303bcc4b5835,Monte Seu Sushi Comida Japonesa,4.6,Japonesa,3.4,15,25,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/alibaba-shawarma-centro/0ba04ac1-b2f9-452c-b85c-e70f6dbb0a23,Alibaba Shawarma,4.8,Árabe,3.5,54,64,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/colina-steak-house-patrimonio/3fdf7542-f1e2-43c0-a6e2-9b9092f51586,Colina Steak House,4.6,Brasileira,3.0,60,70,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/ristorante-bella-sicilia-fundinho/f5041880-4565-4ec8-a4d2-f380073dcf79,Ristorante Bella Sicilia,4.6,Italiana,3.0,79,89,11.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/gela-boca-uberlandia-acai-e-sorvetes-centro/cbf19b55-2833-438b-83ba-71f4a00f0a73,Gela Boca Uberlandia Açaí e Sorvetes,4.8,Sorvetes,3.2,39,49,10.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cantina-alighieri-lidice/7e3bac6b-ac32-4c42-b1ee-3118d3527d27,Cantina Alighieri,4.8,Cozinha Rápida,3.5,65,75,11.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/milky-moo---uberlandia-shopping-gavea/3124eb17-3040-4edb-81c4-0295e5d31337,Milky Moo - Uberlândia Shopping,4.9,Sorvetes,3.5,38,48,10.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/mccafe-o-dia-todo----drive-rondon-pachecodro-tabajaras/2c18121b-6460-4081-9176-a0211283e9ab,Mccafé o Dia Todo  - Drive Rondon Pacheco(dro),4.3,Cafeteria,2.9,32,42,7.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/so-laranja-suco-natural-osvaldo-rezende/629e4cb6-2067-4f24-a3e3-75ccfa5903a8,So Laranja Suco Natural,5.0,Saudável,2.9,24,34,8.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/point-barolo-tibery/6a2a46ce-4915-4004-86fe-c33a8d34c4bd,Point Barolo,4.7,Carnes,5.8,79,89,16.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/gelato-borelli---uberlandia-shopping-gavea/aa6203a4-1b4a-4cf2-9874-3e1c62b25ea4,Gelato Borelli - Uberlândia Shopping,5.0,Sorvetes,3.6,31,41,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/yogoothies---uberlandia-shopping-gavea/ef4a7aa3-0695-46bc-8bcd-a493ec3b0a9d,Yogoothies - Uberlândia Shopping,4.6,Saudável,3.6,37,47,13.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/la-casina-rotisserie--massas-e-salgados-centro/585cb65e-64b1-41c7-88be-6f09ddaf3342,La Casina Rotisserie -Massas e Salgados,5.0,Italiana,3.8,60,70,17.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/coco-gelado-martins/438d76e1-1912-4979-99e1-e5c683eeed1b,Coco Gelado,5.0,Saudável,3.7,25,35,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/frango-portugues-na-brasa-frango-assado-saraiva/3e807c52-906b-4b60-92d0-5549649b63b1,Frango Português na Brasa Frango assado,5.0,Frangos,4.6,90,100,12.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/lets-go-china---uberlandia-santa-monica/c6bfe131-31b2-406b-bf08-039694fba1f4,Lets Go China - Uberlândia,4.8,Chinesa,5.8,64,74,13.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/angelina-carnes---acougue-saraiva-saraiva/c6689ee9-5488-44dc-954a-5e7490e46ac7,Angelina Carnes - Açougue Saraiva,4.9,Carnes,5.0,43,53,14.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/divina-grill-restaurante-santa-monica/6afd1eae-d1fd-4bcc-bb84-6267709953b3,Divina Grill Restaurante,4.7,Marmita,5.8,47,57,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/aussie-chicken---center-shop-uberlandia-tibery/891c06d8-8beb-4096-9953-29ee34365583,Aussie Chicken - Center Shop. Uberlândia,4.8,Lanches,5.8,80,90,18.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/angelina-carnes---planalto-tubalina/3caf91b2-24ba-452b-a29b-989cb5b90330,Angelina Carnes - Planalto,0.0,Carnes,0.2,31,41,3.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/acai--bao-dimais-cazeca/97c0854e-ed0c-4b9f-81f3-240d7c193104,Açaí? Bão Dimais!,4.9,Açaí,4.9,59,69,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/kfc---uberlandia-shopping-morada-da-colina/34f89c40-9a5b-4911-9cb9-cb829a5bdee5,Kfc - Uberlândia Shopping,4.7,Lanches,3.6,48,58,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/mr-fritz-center-shopping-santa-monica/99223ca8-6df3-42f2-8627-e08e1314c0e0,Mr. Fritz Center Shopping,4.5,Frangos,5.8,58,68,14.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/debs-marmitaria-jardim-brasilia/a059b1aa-a7a0-4fc0-b24c-41f5ee530615,Deb's Marmitaria,4.9,Marmita,4.4,84,94,11.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/nego-veio-grill-tibery/78cbee92-5018-4512-a126-781ac4e641fd,Nego Veio Grill,4.9,Carnes,5.8,80,90,16.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/tribo-do-guarana-da-amazonia--cia-tubalina/e9ce6948-4e8f-4d47-84d3-c07d29e91d18,Tribo do Guaraná da Amazônia & Cia,4.8,Típica do Norte,0.4,32,42,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cantina-bom-peixe-lidice/56214bbe-8d38-4f7d-81b5-8da595fd0a42,Cantina Bom Peixe,4.3,Peixes,5.1,70,80,16.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/batata-recheada-da-lu-jardim-das-palmeiras/59b2e3f0-f068-4f14-84e6-4d8b97adcd80,Batata Recheada da Lu,4.9,Lanches,0.5,51,61,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/marmitex-comida-caseira-tubalina/42de6d42-e64e-4ea7-9780-57ba748f272b,Marmitex Comida Caseira,0.0,N/A,0.0,46,56,0.0
